name,honor,class,LWHonor,standing,rank,rankProgress,RP
Tikijim,2184,DRUID,11944,3497,7,0.89019613107666,29451
Luly,2183,HUNTER,194246,654,4,0.57254905346781,12863
Canivete,2179,HUNTER,0,0,3,0.011764706578106,5059
Mmcc,2170,MAGE,1204,5432,1,0.85882358020172,0
Roseyao,2167,MAGE,100,0,1,0.16470589209348,0
Reviews,2165,ROGUE,1296,5306,1,0.80784318502992,0
Stoikatxonda,2163,WARRIOR,119,0,1,0.64313729293644,0
Kissmenobb,2163,HUNTER,9200,3666,6,0.44705884996802,22236
Iwanty,2162,HUNTER,748,6187,3,0.37254904164001,6863
Arucian,2156,PALADIN,0,0,0,0,0
Notia,2155,PALADIN,45337,2280,5,0.074509808328003,15373
Gourry,2150,WARRIOR,23887,2937,5,0.062745101749897,15314
Miclean,2148,ROGUE,1174,5475,2,0.078431377187371,2236
Koluchka,2148,WARLOCK,120878,1189,8,0.60784317320213,33040
Sylvanos,2145,MAGE,87858,1578,3,0.070588239468634,5353
Pafoss,2143,ROGUE,1890,0,7,0.47843140084296,27393
Frys,2142,MAGE,44,0,1,0.33333335304633,0
Femmy,2139,WARRIOR,0,0,0,0,0
Clavikus,2138,WARRIOR,30523,2716,4,0.29803923331201,11491
Mycakes,2132,WARRIOR,692,6313,1,0.26274511357769,0
Minamikana,2129,HUNTER,14986,3312,3,0.38823531707749,6942
Salario,2125,MAGE,1504,5109,3,0.1372549100779,5687
Daydamage,2122,MAGE,63699,1935,4,0.24705883814022,11236
Guozuwuqiang,2117,PALADIN,61,0,0,0,0
Tty,2107,MAGE,112966,1281,6,0.74509808328003,23726
Iomyrka,2103,DRUID,1107,5577,1,0.85098044248298,0
Bloodbag,2103,WARRIOR,1157,5504,3,0.31372550874949,6569
Lucici,2102,WARRIOR,19,0,0,0,0
Mavala,2101,HUNTER,3749,4245,3,0.29803923331201,6491
Hentong,2098,HUNTER,525,6801,5,0.62745101749897,18138
Kaliptuz,2096,HUNTER,4229,4186,2,0.047058826312423,2142
Hungerdudud,2094,ROGUE,5,0,0,0,0
Tazibunga,2093,HUNTER,29,0,0,0,0
Flamemidget,2093,MAGE,495,6889,1,0.17254902981222,0
Awawtomato,2093,HUNTER,0,0,3,0.93333338852972,9667
Starang,2082,HUNTER,1388,5221,1,0.56862748460844,0
Deuusvult,2079,PALADIN,508,0,2,0.26666668243706,2801
Paxchristus,2074,PALADIN,34736,2580,4,0.19215687410906,10961
Braddock,2067,HUNTER,0,0,1,0.12941177235916,0
Ticklecris,2057,MAGE,126004,1125,4,0.066666670143604,10334
Saladfingers,2055,PRIEST,0,0,3,0.18823530524969,5942
Reetarrd,2053,PALADIN,1557,5058,1,0.61960787978023,0
Devyaty,2052,HUNTER,2823,4433,2,0.043137257453054,2130
Satanistka,2048,WARLOCK,2038,4762,2,0.035294119268656,2106
Heimeii,2047,HUNTER,6950,3861,2,0.2745098201558,2824
Valueme,2045,HUNTER,1114,5573,3,0.52549022715539,7628
Keyah,2045,PALADIN,316,0,3,0.7607843587175,8804
Cashewnuts,2044,WARRIOR,677,6361,4,0.12156863464043,10608
Nvxian,2039,HUNTER,124284,1142,3,0.84705887362361,9236
Ordblindy,2037,WARRIOR,1498,5113,1,0.80000004731119,0
Aewise,2037,ROGUE,44450,2312,3,0.79215690959245,8961
Dahei,2022,HUNTER,12899,3431,3,0.92941181967035,9648
Vuntastik,2021,PALADIN,2041,4761,1,0.76470592757687,0
Daimeng,2021,HUNTER,376,0,5,0.38039217935875,16902
Bengshakalak,2021,WARLOCK,117466,1235,7,0.12156863464043,25608
Cucka,2017,WARRIOR,6051,3959,2,0.19215687410906,2577
Jenty,2016,PALADIN,241,0,1,0.39215688593686,0
Ghalmaraz,2016,PALADIN,628,6475,1,0.21960785612464,0
Solsikke,2015,ROGUE,1210,5426,1,0.51372552057728,0
Marianela,2014,MAGE,24188,2923,4,0.91372554423288,14569
Ansha,2014,ROGUE,1417,0,2,0.7607843587175,4283
Flexerdin,2013,PALADIN,738,6208,1,0.59215689776465,0
Xiaoyouyou,2011,HUNTER,277,0,8,0.13333334121853,30667
Shadowswifty,2010,WARLOCK,13623,3386,10,0.8862745622173,44432
Xiaoxiaoliu,2009,MAGE,2206,4671,3,0.44313728110865,7216
Snowscara,2009,HUNTER,13227,3413,5,0.79215690959245,18961
Rinklebolt,2008,MAGE,61967,1958,5,0.92156868195161,19608
Czh,2008,DRUID,190,0,0,0,0
Druion,2007,DRUID,2160,4690,1,0.80392161617056,0
Noblejames,2006,HUNTER,3280,4337,3,0.99607849027961,9981
Bbw,2006,HUNTER,1640,4999,5,0.41568629909307,17079
Tytania,2005,PALADIN,120,7969,1,0.039215688593686,0
Rachellin,2001,HUNTER,170993,791,5,0.098039221484214,15491
Vmax,1999,HUNTER,35,0,0,0,0
Szelest,1998,ROGUE,1098,5592,1,0.90980397537351,0
Gloryboy,1991,PALADIN,9,0,0,0,0
Themaster,1986,WARLOCK,2101,4730,2,0.3490196284838,3048
Pindao,1986,WARRIOR,186783,695,4,0.24313726928085,11216
Colina,1986,WARRIOR,14,0,2,0.93333338852972,4801
Hansy,1984,HUNTER,2110,4723,2,0.54509807145223,3636
Tiantai,1980,HUNTER,165398,834,4,0.94117652624846,14706
Shichen,1978,ROGUE,596,6583,6,0.38431374821812,21922
Noya,1974,MAGE,9329,3655,5,0.38823531707749,16942
Diggns,1974,HUNTER,3384,4309,2,0.64313729293644,3930
Qifei,1971,PRIEST,18,0,0,0,0
Zykun,1970,HUNTER,1148,5520,1,0.49411767628044,0
Cecili,1968,MAGE,32373,2647,3,0.40392159251496,7020
Schemity,1966,HUNTER,82360,1656,4,0.65490199951455,13275
Miaoshe,1964,HUNTER,4696,4121,2,0.062745101749897,2189
Reps,1959,HUNTER,27029,2833,2,0.79215690959245,4377
Mebb,1956,HUNTER,32328,2648,3,0.05490196403116,5275
Qtsun,1945,MAGE,1097,0,5,0.2745098201558,16373
Cornershop,1943,WARRIOR,16,0,0,0,0
Lokyu,1942,MAGE,47014,2239,5,0.32156864646822,16608
Morgancito,1941,MAGE,520,0,1,0.23921570042148,0
Molni,1941,MAGE,1396,5210,3,0.48235296970233,7412
Simgleplay,1935,HUNTER,250407,322,4,0.02745098201558,10138
Cabaret,1935,ROGUE,367,7311,1,0.12941177235916,0
Dadamimi,1934,HUNTER,65,0,0,0,0
Benben,1931,MAGE,1543,5074,10,0.090196083765477,40451
Miukus,1930,ROGUE,132,0,0,0,0
Tankoff,1928,WARRIOR,2037,4763,1,0.86274514906108,0
Avid,1928,MAGE,2070,4744,3,0.58431376004592,7922
Orgboy,1927,ROGUE,219463,472,4,0.73333337670192,13667
Chicane,1925,MAGE,2868,4425,3,0.29803923331201,6491
Donaldtrumpd,1924,PRIEST,1143,5530,2,0.29411766445264,2883
Joraitapeau,1917,MAGE,874,5943,3,0.23921570042148,6197
Mieli,1915,ROGUE,523,0,4,0.12156863464043,10608
Sagnin,1912,PRIEST,0,0,1,0.058823532890528,0
Zunko,1911,HUNTER,0,0,0,0,0
Azulgrana,1909,HUNTER,1303,5294,2,0.45490198768675,3365
Zeruele,1902,WARRIOR,2984,0,5,0.8235294604674,19118
Jasonwang,1898,ROGUE,0,0,3,0.078431377187371,5393
Clivepalmer,1898,ROGUE,706,6276,1,0.50588238285854,0
Zongge,1892,PALADIN,141312,1006,3,0.41568629909307,7079
Kroko,1891,ROGUE,1339,5264,7,0.058823532890528,25295
Mephos,1890,WARRIOR,457,0,2,0.22352942498401,2671
Maxcavalera,1890,ROGUE,103380,1383,3,0.60392160434276,8020
Wifebeaters,1887,MAGE,0,0,2,0.18823530524969,2565
Soww,1885,PRIEST,8,0,0,0,0
Omegaret,1885,PALADIN,139355,1021,4,0.51764708943665,12589
Sfeyes,1883,HUNTER,3389,4306,3,0.031372550874949,5157
Yulf,1882,ROGUE,3470,0,4,0.078431377187371,10393
Moumoon,1882,MAGE,2083,4736,3,0.69019611924887,8451
Kalvin,1882,WARRIOR,420,0,4,0.92941181967035,14648
Yundamm,1877,HUNTER,2186,4677,4,0.25098040699959,11255
Findik,1873,ROGUE,16072,3261,3,0.45882355654612,7295
Kakaxi,1872,MAGE,59456,2005,3,0.38823531707749,6942
Jimmydajunky,1869,WARRIOR,0,0,0,0,0
Cakesharts,1869,PALADIN,3757,4243,3,0.38823531707749,6942
Morphoaega,1868,ROGUE,1811,4892,4,0.43921571224928,12197
Luna,1863,DRUID,941,5817,3,0.039215688593686,5197
Lynniti,1861,WARRIOR,193713,658,4,0.55686277803034,12785
Rocss,1860,PRIEST,2253,4652,2,0.2117647184059,2636
Tittays,1859,ROGUE,1667,4985,3,0.44705884996802,7236
Dherese,1859,PRIEST,31358,2687,4,0.16470589209348,10824
Ravenflow,1858,HUNTER,84517,1624,4,0.67843141267076,13393
Memetime,1857,PALADIN,630,6463,1,0.23137256270275,0
Morbante,1854,PALADIN,8,0,0,0,0
Cliora,1854,WARRIOR,1431,5178,3,0.63921572407708,8197
Shoottokilln,1851,HUNTER,617,6510,1,0.22745099384338,0
Luoxinyu,1847,MAGE,0,0,0,0,0
Oponn,1846,PRIEST,57,0,7,0.63529415521771,28177
Lukn,1844,PALADIN,371,0,3,0.58823532890528,7942
Coontakinte,1842,PALADIN,732,6224,1,0.3490196284838,0
Laoise,1838,PRIEST,67,0,0,0,0
Spokoynaya,1836,PRIEST,182,0,1,0.12549020349979,0
Orangedzmoon,1835,ROGUE,5625,4001,3,0.33333335304633,6667
Ormistle,1834,HUNTER,6311,3933,3,0.69411768810824,8471
Mandala,1832,ROGUE,10786,3571,5,0.52549022715539,17628
Happyjiang,1832,MAGE,65218,1902,7,0.90588240651414,29530
Unset,1831,HUNTER,399,0,3,0.73333337670192,8667
Crazychen,1826,WARLOCK,2111,4722,6,0.90588240651414,24530
Slashinyoass,1820,WARRIOR,159113,877,4,0.93725495738909,14687
Sanbingjian,1816,MAGE,175235,766,5,0.23137256270275,16157
Ardalika,1816,MAGE,0,0,0,0,0
Warcommander,1814,WARLOCK,116,7975,1,0.039215688593686,0
Babus,1812,PRIEST,405,0,3,0.16078432323411,5804
Gimmethatdik,1806,MAGE,876,5938,1,0.48235296970233,0
Adoreleyna,1804,HUNTER,1077,5626,3,0.81568632274866,9079
Christin,1803,PRIEST,51929,2136,4,0.66666670609266,13334
Bradolybye,1803,HUNTER,568,6674,1,0.2000000118278,0
Ramboserbia,1802,ROGUE,1108,5575,1,0.4745098319836,0
Chinaqianbo,1802,HUNTER,7306,3824,2,0.40784316137433,3224
Scarlettlh,1801,MAGE,609,0,3,0.45098041882738,7255
Latsny,1799,ROGUE,3,0,0,0,0
Obscurity,1797,ROGUE,867,5958,1,0.35294119734317,0
Giltas,1797,HUNTER,0,0,0,0,0
Sekkith,1789,PRIEST,1390,5218,2,0.30588237103075,2918
Deadlyspell,1789,MAGE,43739,2329,6,0.92156868195161,24608
Benathor,1789,PALADIN,75125,1744,3,0.031372550874949,5157
Yeah,1786,WARRIOR,225,0,3,0.87450985563919,9373
Nixianshang,1785,HUNTER,7867,3760,2,0.5607843468897,3683
Suliven,1784,ROGUE,1136,5545,1,0.80000004731119,0
Spraynpray,1784,HUNTER,2,0,0,0,0
Arlynne,1780,ROGUE,6093,3954,5,0.85490201134235,19275
Mambahuyamba,1778,ROGUE,94683,1493,3,0.31372550874949,6569
Meowmagi,1776,WARLOCK,1750,4929,2,0.45098041882738,3353
Varonis,1774,PALADIN,22,0,0,0,0
Turambar,1773,WARRIOR,9154,3669,3,0.77254906529561,8863
Inkcat,1773,DRUID,50,0,0,0,0
Istriks,1771,WARRIOR,1004,0,3,0.81568632274866,9079
Cerelais,1771,DRUID,1702,4957,1,0.65490199951455,0
Pyscho,1764,WARRIOR,188073,686,4,0.80000004731119,14001
Vitality,1760,ROGUE,47413,2232,4,0.52941179601476,12648
Isilia,1753,DRUID,86,0,1,0.66274513723329,0
Keenaid,1752,PALADIN,2510,4538,3,0.22352942498401,6118
Coldsince,1748,MAGE,86,0,0,0,0
Mangoes,1745,ROGUE,1509,5102,3,0.57647062232718,7883
Dogslayer,1743,MAGE,72795,1781,4,0.55686277803034,12785
Morosh,1742,HUNTER,3255,4343,2,0.4862745385617,3459
Cnpure,1741,ROGUE,213178,522,3,0.65490199951455,8275
Mctiger,1740,MAGE,1213,5422,5,0.35294119734317,16765
Torunka,1738,WARRIOR,0,0,1,0.92549025081098,0
Snowblade,1738,ROGUE,783,6107,3,0.019607844296843,5099
Dethramnous,1737,MAGE,0,0,2,0.45098041882738,3353
Genex,1734,ROGUE,560,0,3,0.27058825129643,6353
Drowing,1732,ROGUE,1506,5104,1,0.74509808328003,0
Samuraijane,1731,ROGUE,331,7443,1,0.51764708943665,0
Dumps,1731,WARRIOR,887,5919,4,0.92549025081098,14628
Droodix,1727,DRUID,101941,1400,6,0.65490199951455,23275
Deathwatch,1726,WARRIOR,0,0,1,0.17647059867159,0
Ddream,1726,ROGUE,364,0,0,0,0
Holyshiet,1723,PRIEST,0,0,2,0.26666668243706,2801
Mormegil,1722,WARRIOR,907,5876,1,0.85098044248298,0
Mubs,1718,HUNTER,244402,339,5,0.36862747278064,16844
Amarinde,1711,HUNTER,85,0,1,0.59215689776465,0
Vetames,1708,PALADIN,8372,3719,2,0.4117647302337,3236
Cye,1706,WARRIOR,2434,4575,4,0.54117650259286,12706
Zweiraine,1701,WARRIOR,1883,4855,1,0.70980396354571,0
Defussion,1700,MAGE,19,0,0,0,0
Garic,1699,PALADIN,0,0,0,0,0
Bubblefear,1690,PRIEST,291,0,1,0.96470593940467,0
Aoiwazi,1690,WARRIOR,0,0,0,0,0
Doppelbock,1689,PALADIN,10734,3575,4,0.64313729293644,13216
Nightducker,1686,DRUID,688,6328,1,0.66274513723329,0
Magentaen,1684,MAGE,50,0,0,0,0
Banercun,1684,ROGUE,1760,4925,3,0.6117647420615,8059
Sanviolet,1682,WARRIOR,72905,1779,5,0.36078433506191,16804
Taren,1676,WARRIOR,4969,4073,2,0.91372554423288,4742
Herbsthief,1676,ROGUE,24237,2922,5,0.90196083765477,19510
Arrowdynamic,1674,HUNTER,1601,5027,2,0.49411767628044,3483
Grave,1671,WARRIOR,0,0,3,0.87058828677982,9353
Layyzie,1668,HUNTER,4014,4209,3,0.87843142449856,9393
Grimfoot,1668,HUNTER,755,6169,1,0.32941178418696,0
Shadowstar,1665,ROGUE,4,0,0,0,0
Pizdrik,1665,MAGE,2483,4551,1,0.8980392687954,0
Wuzzar,1662,PALADIN,755,6165,1,0.60000003548339,0
Xxzzo,1661,MAGE,132329,1077,5,0.15294118551537,15765
Yamzaki,1657,MAGE,1226,5395,6,0.20392158068717,21020
Totino,1654,PALADIN,0,0,1,0.062745101749897,0
Djgg,1653,ROGUE,34,0,0,0,0
Sventovit,1652,ROGUE,571,6671,1,0.32941178418696,0
Beatrigity,1651,PRIEST,917,5854,1,0.73333337670192,0
Cangaroo,1650,MAGE,2055,4754,2,0.69411768810824,4083
Basayev,1647,DRUID,3671,4258,2,0.34509805962443,3036
Ddalai,1646,MAGE,538,0,0,0,0
Beastmodezz,1645,DRUID,21,0,0,0,0
Luxopadka,1643,HUNTER,1553,5064,1,0.61960787978023,0
Birk,1640,MAGE,120,0,5,0.30980393989012,16550
Sergea,1637,ROGUE,606,6543,1,0.21960785612464,0
Magrinha,1636,MAGE,16079,3259,4,0.22352942498401,11118
Shiftinga,1631,DRUID,2435,4574,3,0.58823532890528,7942
Obosita,1630,WARLOCK,673,6371,1,0.6235294486396,0
Flyoo,1629,HUNTER,474,6949,1,0.16862746095285,0
Nahlabucha,1624,PALADIN,183,0,1,0.050980395171791,0
Dobra,1623,PRIEST,1125,5557,4,0.078431377187371,10393
Slamindagger,1620,ROGUE,0,0,0,0,0
Ghh,1619,HUNTER,31207,2692,3,0.81960789160803,9099
Gandahar,1619,WARRIOR,34146,2598,2,0.92156868195161,4765
Mysterymen,1618,HUNTER,2413,4585,1,0.87843142449856,0
Dillhouse,1618,ROGUE,234058,385,4,0.31372550874949,0
Genby,1612,ROGUE,1167,5488,3,0.59215689776465,7961
Nopainnogain,1611,WARRIOR,13870,3369,4,0.7490196521394,13746
Netumos,1611,WARLOCK,740,6203,1,0.41568629909307,0
Tirzah,1609,ROGUE,46,0,3,0.73333337670192,8667
Innocentia,1608,PRIEST,18,0,1,0.74117651442066,0
Lavrik,1607,ROGUE,23670,2950,3,0.64705886179581,8236
Blanchettdd,1605,MAGE,180961,727,5,0.58431376004592,17922
Blackpie,1603,PALADIN,6400,3923,3,0.83921573590487,9197
Firebeards,1597,HUNTER,5906,0,3,0.058823532890528,5295
Regar,1596,WARRIOR,250,7722,1,0.23529413156211,0
Akuei,1596,PALADIN,0,0,5,0.78431377187371,18922
Ulricaz,1594,WARRIOR,0,0,0,0,0
Dslingluo,1593,MAGE,346,7387,1,0.12156863464043,0
Yemos,1592,ROGUE,28,0,0,0,0
Naell,1590,WARRIOR,0,0,1,0.17647059867159,0
Nerdpolice,1588,ROGUE,42667,2353,4,0.95686280168593,14785
Garle,1586,PALADIN,0,0,0,0,0
Obala,1585,MAGE,172,0,0,0,0
Frostiron,1585,MAGE,1414,5197,4,0.71372553240508,13569
Ringu,1580,HUNTER,0,0,6,0.89411769993603,24471
Nelfhun,1579,HUNTER,57,8014,1,0.019607844296843,0
Fackoff,1577,ROGUE,21,0,0,0,0
Majgullet,1576,WARRIOR,287,7602,1,0.90980392694473,0
Ashiyr,1575,WARRIOR,1917,4826,1,0.72941180784255,0
Amoboss,1575,HUNTER,961,0,3,0.90196083765477,9510
Prunejuice,1574,WARRIOR,22,0,0,0,0
Daidybiny,1574,PALADIN,0,0,1,0.1372549100779,0
Celine,1574,MAGE,81,0,0,0,0
Midhero,1573,HUNTER,3905,4221,3,0.29803923331201,6491
Filadell,1571,ROGUE,2724,4468,2,0.05490196403116,2165
Mufuk,1569,WARLOCK,7524,3803,2,0.8980392687954,4695
Arianna,1565,ROGUE,745,0,6,0.42745100567117,22138
Yujieying,1564,ROGUE,70,0,2,0.3372549219057,3012
Beodo,1564,HUNTER,163,0,0,0,0
Hotlittleboy,1563,WARRIOR,158,0,1,0.50588238285854,0
Neejoh,1562,MAGE,0,0,0,0,0
Vanhinten,1555,ROGUE,187596,691,4,0.36862747278064,11844
Netherdeath,1551,WARLOCK,161,0,0,0,0
Pxa,1549,HUNTER,29323,2756,6,0.30196080217138,21510
Furballs,1549,DRUID,51118,2152,3,0.4745098319836,7373
Murphyjor,1538,ROGUE,11230,3548,6,0.30196080217138,21510
Palatinuz,1535,PALADIN,0,0,0,0,0
Crimsonseal,1535,PALADIN,1662,4988,2,0.047058826312423,2142
Viuvanegra,1532,ROGUE,0,0,0,0,0
Literallyass,1529,HUNTER,1492,5121,1,0.89411769993603,0
Kam,1528,WARRIOR,13245,3411,4,0.40392159251496,12020
Dadofwar,1523,WARRIOR,328,0,1,0.30980393989012,0
Sumba,1515,HUNTER,0,0,1,0.10588235920295,0
Pacii,1515,MAGE,0,0,1,0.55294120917097,0
Lockd,1513,WARLOCK,4090,4200,3,0.10588235920295,5530
Coolge,1512,HUNTER,473,0,4,0.14509804779664,10726
Xiaoweiba,1510,PALADIN,7743,3781,5,0.26274511357769,16314
Kikquain,1510,PALADIN,289,7591,3,0.12156863464043,5608
Firetea,1509,MAGE,522,6810,2,0.019607844296843,2059
Kukuxuanbing,1503,DRUID,116731,1248,3,0.50980395171791,7550
Lognar,1502,WARRIOR,25003,2899,6,0.71372553240508,23569
Ipconfig,1502,MAGE,1413,5198,6,0.98823535256088,24942
Aricash,1496,ROGUE,1976,4791,2,0.97647064598277,4930
Forrestg,1495,PRIEST,178,0,1,0.086274514906108,0
Jacq,1488,ROGUE,13209,3416,3,0.77254906529561,8863
Blact,1488,ROGUE,49,0,2,0,2000
Multikill,1487,ROGUE,1368,5234,2,0.4235294368118,3271
Shmuckbb,1486,PALADIN,0,0,0,0,0
Alonebow,1486,HUNTER,18970,3127,4,0.16470589209348,10824
Sanshun,1485,MAGE,163971,844,4,0.6862745503895,13432
Missme,1484,MAGE,1349,5256,4,0.71372553240508,13569
Babanana,1484,HUNTER,1098,5590,5,0.035294119734317,15177
Adrilee,1479,ROGUE,0,0,1,0.58039219118655,0
Mom,1470,HUNTER,2486,4549,5,0.35294119734317,16765
Falkri,1468,WARRIOR,117,0,0,0,0
Sharkoon,1467,MAGE,101,0,3,0.24705883814022,6236
Whiskeytank,1466,WARRIOR,271,0,4,0.43529414338991,12177
Locta,1465,MAGE,173,0,0,0,0
Ducatimoto,1464,HUNTER,759,6155,1,0.94509809510782,0
Tact,1462,ROGUE,1036,5673,1,0.43921571224928,0
Seahorse,1462,ROGUE,209,0,2,0.066666670609266,2201
Dakku,1461,HUNTER,3293,4332,2,0.062745101749897,2189
Sneeker,1457,ROGUE,396,0,4,0.85882358020172,14295
Eoghaldroo,1457,DRUID,29,0,2,0.17254902981222,2518
Nichols,1456,MAGE,9020,3677,2,0.75294122099876,4259
Cuvce,1456,MAGE,536,0,2,0.37254904164001,3118
Gress,1455,PRIEST,29424,2752,7,0.6235294486396,28118
Zousqs,1454,PALADIN,16515,3238,2,0.45490198768675,3365
Kolivan,1454,DRUID,0,0,0,0,0
Hogwartx,1454,MAGE,443,7040,1,0.15686275437474,0
Cools,1454,WARLOCK,0,0,3,0.60000003548339,8001
Vepr,1452,WARRIOR,13460,3397,7,0.15686275437474,25785
Glaadiator,1452,WARRIOR,8377,3717,4,0.18823530524969,10942
Frostyfu,1451,MAGE,905,5882,2,0.070588239468634,2212
Tigerdly,1449,DRUID,92,0,0,0,0
Kuxx,1448,MAGE,5,0,0,0,0
Kongmengkuo,1444,ROGUE,198,0,0,0,0
Curli,1444,DRUID,805,6065,2,0.36862747278064,3106
Sedemin,1443,WARRIOR,6473,3913,2,0.43137257453054,3295
Melonbug,1443,HUNTER,0,0,4,0.08235294604674,10412
Thelvojr,1442,PALADIN,74873,1746,4,0.37254904164001,11863
Warhall,1438,DRUID,0,0,1,0.70196082582697,0
Lillit,1438,WARRIOR,0,0,0,0,0
Gustapineto,1434,PALADIN,1318,5280,5,0.08235294604674,15412
Urs,1431,PRIEST,2395,4598,1,0.87450985563919,0
Thirix,1430,MAGE,7,0,0,0,0
Maloxx,1428,ROGUE,207282,571,4,0.4117647302337,12059
Kizzen,1427,WARRIOR,2906,4414,2,0.39215688593686,3177
Moogzi,1426,DRUID,27833,2814,4,0.59215689776465,12961
Scaramanga,1424,DRUID,89,0,1,0.15294118551537,0
Doomspeaker,1424,WARLOCK,45,0,0,0,0
Amarik,1424,DRUID,13,0,4,0.27058825129643,11353
Healshock,1422,DRUID,17823,3168,3,0.13333334121853,5667
Shieldless,1421,WARRIOR,218,7811,1,0.074509808328003,0
Crazywizard,1420,MAGE,1949,4813,6,0.65882356837392,23295
Sistereluna,1418,PRIEST,13,0,0,0,0
Mahjongsun,1417,MAGE,715152,16,13,0.0078431377187371,55040
Rangeddps,1415,MAGE,674,6367,2,0.16470589209348,2495
Mallow,1414,DRUID,23697,2947,6,0.41568629909307,22079
Historia,1412,ROGUE,110684,1309,4,0.80392161617056,14020
Flybynyte,1412,ROGUE,0,0,1,0.13333334121853,0
Hyl,1411,HUNTER,1558,5057,3,0.58823532890528,7942
Kbzns,1410,MAGE,4833,4093,2,0.070588239468634,2212
Bvcefalo,1410,PALADIN,938,5821,1,0.38823531707749,0
Hurrlcane,1408,PALADIN,3203,4353,2,0.011764706578106,2036
Cailander,1404,PRIEST,1013,5707,1,0.42745100567117,0
Lips,1402,HUNTER,1154,5508,3,0.15294118551537,5765
Kissmm,1399,HUNTER,119628,1204,3,0.81960789160803,9099
Kimchisquat,1399,PALADIN,0,0,1,0.08235294604674,0
Liurushi,1398,MAGE,38369,2473,3,0.058823532890528,5295
Kallas,1398,PRIEST,16136,3255,6,0.40784316137433,22040
Naarash,1397,WARRIOR,1518,5088,1,0.60784317320213,0
Filitz,1397,PALADIN,10601,3584,9,0.69019611924887,0
Dyrael,1397,HUNTER,4233,4185,3,0.66274513723329,8314
Tracymoon,1396,MAGE,2758,4458,2,0.5607843468897,3683
Tianzhiyi,1395,MAGE,31447,2685,5,0.22352942498401,16118
Lacan,1394,DRUID,974,5764,1,0.53333336487412,0
Kushups,1392,HUNTER,111,0,3,0.72549023898318,8628
Yiy,1391,DRUID,0,0,1,0.18039216753095,0
Chashaoji,1389,WARRIOR,30,0,1,0.2000000118278,0
Cielex,1387,WARLOCK,0,0,0,0,0
Akiruy,1386,MAGE,55,0,7,0.039215688593686,25197
Scarfo,1385,MAGE,934,5826,1,0.38823531707749,0
Fazer,1383,HUNTER,646,6423,5,0.63137258635834,18157
Jaycou,1379,MAGE,4316,4171,4,0.12941177235916,10648
Perceoreille,1378,PALADIN,36,0,0,0,0
Gaweth,1378,HUNTER,558,6704,1,0.3372549219057,0
Optometrist,1377,HUNTER,3439,4294,4,0.27843138901517,11393
Domecheck,1377,HUNTER,0,0,0,0,0
Shiftsweak,1376,DRUID,388,7227,1,0.1372549100779,0
Xianjian,1373,HUNTER,0,0,0,0,0
Stmska,1373,MAGE,34,0,3,0.40000002365559,7001
Mynameisnb,1373,ROGUE,1210,5427,5,0.4862745385617,17432
Cigarzz,1373,MAGE,38842,2463,5,0.7490196521394,18746
Chinthu,1373,MAGE,17551,3182,4,0.76470592757687,13824
Talis,1372,PRIEST,0,0,0,0,0
Scrub,1372,PALADIN,154266,909,5,0.58431376004592,17922
Demoniz,1371,HUNTER,1095,0,1,0.48235296970233,0
Tribaldog,1369,MAGE,172968,778,4,0.84705887362361,14236
Theduke,1367,HUNTER,949,0,1,0.26666668243706,0
Diors,1366,WARLOCK,232028,397,3,0.6862745503895,8432
Koletas,1365,PALADIN,493,6890,1,0.17254902981222,0
Spicebag,1364,HUNTER,498,6874,1,0.17647059867159,0
Willert,1363,ROGUE,0,0,0,0,0
Qk,1363,MAGE,993,5734,5,0.31764707760885,16589
Pye,1359,WARLOCK,2653,4496,3,0.35686276620254,6785
Mikkeefinn,1359,HUNTER,60943,1982,3,0.64705886179581,8236
Kithrae,1355,HUNTER,2427,4579,2,0.16470589209348,2495
Cozylad,1353,WARRIOR,551,6726,2,0.19607844296843,2589
Yrong,1351,HUNTER,785,6098,2,0.38823531707749,3165
Pilt,1350,HUNTER,0,0,1,0.66666670609266,0
Sodla,1349,ROGUE,1100,5586,1,0.47058826312423,0
Akakinache,1349,HUNTER,0,0,0,0,0
Lennoq,1348,HUNTER,5270,4038,2,0.71764710126445,4153
Davincik,1348,PRIEST,73524,1768,3,0.7607843587175,0
Mareik,1347,HUNTER,283,0,0,0,0
Dripst,1344,ROGUE,14554,3328,4,0.79215690959245,13961
Bowmasterdan,1344,HUNTER,0,0,0,0,0
Ellune,1343,MAGE,41,0,3,0.78431377187371,8922
Ithilian,1342,PALADIN,19,0,0,0,0
Riwena,1341,HUNTER,167,0,2,0.38039217935875,3142
Noyzismash,1339,WARRIOR,89,0,1,0.21568628726527,0
Aisslinn,1339,HUNTER,13464,3396,4,0.60000003548339,13001
Cakenm,1336,MAGE,4639,4128,2,0.23137256270275,2695
Deaco,1334,HUNTER,177,7889,1,0.062745101749897,0
Tricked,1333,ROGUE,8437,3715,2,0.41568629909307,3248
Kolonus,1333,PRIEST,0,0,1,0.45098041882738,0
Findjuhua,1333,HUNTER,17475,3191,4,0.95686280168593,14785
Thgs,1331,WARRIOR,278,0,1,0.18039216753095,0
Westeyn,1327,PALADIN,2,0,0,0,0
Juzhang,1327,ROGUE,218,0,3,0.55686277803034,7785
Zlp,1316,HUNTER,330,0,4,0.25098040699959,11255
Restan,1316,ROGUE,0,0,2,0.85490201134235,4565
Homophage,1315,ROGUE,622,6502,2,0.45882355654612,3377
